投票时间,人员,单选
2024-08-01 20:37:08,"[{""id"": ""ou_648a9ce9e462832b8a1d6ad9ce6e81e4"", ""name"": ""黄水明""}]",43
2024-08-01 20:37:11,"[{""id"": ""ou_4a72183c75520ae799ab01dd62ea29e7"", ""name"": ""小鱿鱼""}]",43
2024-08-01 20:37:12,"[{""id"": ""ou_7ce4539aec4211ef46a9e7c2afa6591c"", ""name"": ""王迪""}]",47
2024-08-01 20:37:12,"[{""id"": ""ou_de8aaa94bd3451d75c4ccea37801f91b"", ""name"": ""飞书用户9349PQ""}]",94
2024-08-01 20:37:12,"[{""id"": ""ou_c0538d4de7e3767238146e14eefc047f"", ""name"": ""Defang""}]",104
2024-08-01 20:37:15,"[{""id"": ""ou_4a72183c75520ae799ab01dd62ea29e7"", ""name"": ""小鱿鱼""}]",144
2024-08-01 20:37:16,"[{""id"": ""ou_e3e6767db2f76ddbacfe59f754969d44"", ""name"": ""jump""}]",43
2024-08-01 20:37:20,"[{""id"": ""ou_9560a9a22127d8dab2bfd16a72a0df6b"", ""name"": ""矿木木""}]",86
2024-08-01 20:37:22,"[{""id"": ""ou_de8aaa94bd3451d75c4ccea37801f91b"", ""name"": ""飞书用户9349PQ""}]",87
2024-08-01 20:37:27,"[{""id"": ""ou_4a72183c75520ae799ab01dd62ea29e7"", ""name"": ""小鱿鱼""}]",149
2024-08-01 20:37:27,"[{""id"": ""ou_e3e6767db2f76ddbacfe59f754969d44"", ""name"": ""jump""}]",136
2024-08-01 20:37:28,"[{""id"": ""ou_de8aaa94bd3451d75c4ccea37801f91b"", ""name"": ""飞书用户9349PQ""}]",150
2024-08-01 20:37:35,"[{""id"": ""ou_4b2151ceaee32296b678d2b88fc703ce"", ""name"": ""罗骏""}]",136
2024-08-01 20:37:39,"[{""id"": ""ou_30aee0db17cb61d7e13cbf8ea00dd433"", ""name"": ""列克""}]",100
2024-08-01 20:37:40,"[{""id"": ""ou_f78f9f4cfa0f0b30ce5cd7fe9567b5b0"", ""name"": ""赵舒羽""}]",43
2024-08-01 20:37:40,"[{""id"": ""ou_648a9ce9e462832b8a1d6ad9ce6e81e4"", ""name"": ""黄水明""}]",19
2024-08-01 20:37:42,"[{""id"": ""ou_f78f9f4cfa0f0b30ce5cd7fe9567b5b0"", ""name"": ""赵舒羽""}]",136
2024-08-01 20:37:43,"[{""id"": ""ou_a941e5146577aa617ccc26f0f4e65d90"", ""name"": ""小白""}]",62
2024-08-01 20:37:43,"[{""id"": ""ou_da52ed64a979ebc345582f47814042c0"", ""name"": ""CHA""}]",25
2024-08-01 20:37:45,"[{""id"": ""ou_c1862a30e3b5619617f74c89c5598ee0"", ""name"": ""魏源""}]",149
2024-08-01 20:37:46,"[{""id"": ""ou_4b2151ceaee32296b678d2b88fc703ce"", ""name"": ""罗骏""}]",129
2024-08-01 20:37:47,"[{""id"": ""ou_79d38fcfd681aa668cc8e9d419d8ac79"", ""name"": ""飞书用户8105MT""}]",7
2024-08-01 20:37:49,"[{""id"": ""ou_eb8a6a2f0bc802a12701d60767e4c57a"", ""name"": ""sandraz z z""}]",21
2024-08-01 20:37:49,"[{""id"": ""ou_0dd70ae91976bfa0bddc1cbccd6dd6be"", ""name"": ""陈靖""}]",100
2024-08-01 20:37:50,"[{""id"": ""ou_648a9ce9e462832b8a1d6ad9ce6e81e4"", ""name"": ""黄水明""}]",4
2024-08-01 20:37:51,"[{""id"": ""ou_e3e6767db2f76ddbacfe59f754969d44"", ""name"": ""jump""}]",86
2024-08-01 20:37:51,"[{""id"": ""ou_60b195ea654e03398312b2753ddbfb01"", ""name"": ""梁小薇""}]",110
2024-08-01 20:37:52,"[{""id"": ""ou_de8aaa94bd3451d75c4ccea37801f91b"", ""name"": ""飞书用户9349PQ""}]",46
